payment_id,customer_id,payment_date,amount,payment_status
2883,2883,2024-06-01,9.99,Success
2884,2884,2024-06-01,14.99,Success
2885,2885,2024-06-01,155.88,Success
2886,2886,2024-06-01,155.88,Success
2887,2887,2024-06-01,9.99,Success
2888,2888,2024-06-01,14.99,Success
2889,2889,2024-06-01,119.88,Success
2890,2890,2024-06-01,179.88,Success
2891,2891,2024-06-01,14.99,Success
2892,2892,2024-06-01,9.99,Success
2893,2893,2024-06-01,9.99,Success
2894,2894,2024-06-01,119.88,Success
2895,2895,2024-06-01,14.99,Success
2896,2896,2024-06-01,155.88,Success
2897,2897,2024-06-01,9.99,Success
2898,2898,2024-06-01,12.99,Success
2899,2899,2024-06-01,119.88,Success
2900,2900,2024-06-01,9.99,Success
2901,2901,2024-06-01,12.99,Success
2902,2902,2024-06-01,119.88,Success
2903,2903,2024-06-01,12.99,Success
2904,2904,2024-06-01,179.88,Success
2905,2905,2024-06-01,12.99,Success
2906,2906,2024-06-01,119.88,Success
2907,2907,2024-06-01,9.99,Success
2908,2908,2024-06-01,12.99,Success
2909,2909,2024-06-01,9.99,Success
2910,2910,2024-06-01,12.99,Success
2911,2911,2024-06-01,14.99,Success
2912,2912,2024-06-01,119.88,Success
2913,2913,2024-06-01,9.99,Success
2914,2914,2024-06-01,9.99,Failed
2915,2915,2024-06-01,119.88,Success
2916,2916,2024-06-01,179.88,Success
2917,2917,2024-06-01,119.88,Success
2918,2918,2024-06-01,12.99,Failed
2919,2919,2024-06-01,14.99,Success
2920,2920,2024-06-01,155.88,Success
2921,2921,2024-06-01,12.99,Success
2922,2922,2024-06-01,9.99,Success
2923,2923,2024-06-01,9.99,Success
2924,2924,2024-06-01,9.99,Success
2925,2925,2024-06-01,9.99,Success
2926,2926,2024-06-01,155.88,Success
2927,2927,2024-06-01,119.88,Success
2928,2928,2024-06-01,9.99,Success
2929,2929,2024-06-01,179.88,Failed
2930,2930,2024-06-01,9.99,Success
2931,2931,2024-06-01,14.99,Success
2932,2932,2024-06-01,9.99,Success
2933,2933,2024-06-01,9.99,Success
2934,2934,2024-06-01,9.99,Success
2935,2935,2024-06-01,9.99,Success
2936,2936,2024-06-01,9.99,Failed
2937,2937,2024-06-01,119.88,Success
2938,2938,2024-06-01,9.99,Success
2939,2939,2024-06-01,9.99,Success
2940,2940,2024-06-01,14.99,Success
2941,2941,2024-06-01,119.88,Success
2942,2942,2024-06-01,14.99,Success
2943,2943,2024-06-01,119.88,Success
2944,2944,2024-06-01,14.99,Success
2945,2945,2024-06-01,9.99,Success
2946,2946,2024-06-01,119.88,Success
2947,2947,2024-06-01,119.88,Success
2948,2948,2024-06-01,9.99,Success
2949,2949,2024-06-01,12.99,Success
2950,2950,2024-06-01,12.99,Success
2951,2951,2024-06-01,9.99,Success
2952,2952,2024-06-01,14.99,Success
2953,2953,2024-06-01,9.99,Success
2954,2954,2024-06-01,9.99,Failed
2955,2955,2024-06-01,119.88,Success
2956,2956,2024-06-01,9.99,Success
2957,2957,2024-06-01,9.99,Success
2958,2958,2024-06-01,14.99,Success
2959,2959,2024-06-01,9.99,Success
2960,2960,2024-06-01,155.88,Success
2961,2961,2024-06-01,9.99,Success
2962,2962,2024-06-01,9.99,Success
2963,2963,2024-06-01,9.99,Success
2964,2964,2024-06-01,9.99,Success
2965,2965,2024-06-01,12.99,Success
2966,2966,2024-06-01,14.99,Success
2967,2967,2024-06-01,179.88,Success
2968,2968,2024-06-01,12.99,Success
2969,2969,2024-06-01,119.88,Success
2970,2970,2024-06-01,119.88,Success
2971,2971,2024-06-01,9.99,Success
2972,2972,2024-06-01,14.99,Success
2973,2973,2024-06-01,9.99,Success
2974,2974,2024-06-01,12.99,Success
2975,2975,2024-06-01,14.99,Success
2976,2976,2024-06-01,119.88,Success
2977,2977,2024-06-01,9.99,Success
2978,2978,2024-06-01,9.99,Success
2979,2979,2024-06-01,119.88,Success
2980,2980,2024-06-01,9.99,Success
2981,2981,2024-06-01,14.99,Success
2982,2982,2024-06-01,9.99,Success
2983,2983,2024-06-01,119.88,Success
2984,2984,2024-06-01,14.99,Success
2985,2985,2024-06-01,14.99,Success
2986,2986,2024-06-01,9.99,Success
2987,2987,2024-06-01,12.99,Success
2988,2988,2024-06-01,12.99,Success
2989,2989,2024-06-01,14.99,Success
2990,2990,2024-06-01,119.88,Success
2991,2991,2024-06-01,119.88,Success
2992,2992,2024-06-01,12.99,Success
2993,2993,2024-06-01,155.88,Success
2994,2994,2024-06-01,14.99,Success
2995,2995,2024-06-01,9.99,Success
2996,2996,2024-06-01,9.99,Success
2997,2997,2024-06-01,119.88,Success
2998,2998,2024-06-01,9.99,Success
2999,2999,2024-06-01,9.99,Success
3000,3000,2024-06-01,12.99,Success
3001,3001,2024-06-01,119.88,Success
3002,3002,2024-06-01,119.88,Success
3003,3003,2024-06-01,14.99,Failed
3004,3004,2024-06-01,119.88,Success
3005,3005,2024-06-01,14.99,Success
3006,3006,2024-06-01,155.88,Success
3007,3007,2024-06-01,12.99,Success
3008,3008,2024-06-01,9.99,Success
3009,3009,2024-06-01,12.99,Success
3010,3010,2024-06-01,12.99,Success
3011,3011,2024-06-01,155.88,Success
3012,3012,2024-06-01,14.99,Success
3013,3013,2024-06-01,9.99,Success
3014,3014,2024-06-01,179.88,Success
3015,3015,2024-06-01,14.99,Success
3016,3016,2024-06-01,9.99,Success
3017,3017,2024-06-01,9.99,Success
3018,3018,2024-06-01,9.99,Success
3019,3019,2024-06-01,9.99,Failed
3020,3020,2024-06-01,179.88,Success
3021,3021,2024-06-01,9.99,Success
3022,3022,2024-06-01,155.88,Success
3023,3023,2024-06-01,9.99,Success
3024,3024,2024-06-01,155.88,Success
3025,3025,2024-06-01,12.99,Success
3026,3026,2024-06-01,9.99,Success
3027,3027,2024-06-01,14.99,Failed
3028,3028,2024-06-01,12.99,Success
3029,3029,2024-06-01,12.99,Success
3030,3030,2024-06-01,179.88,Success
3031,3031,2024-06-01,119.88,Success
3032,3032,2024-06-01,119.88,Success
3033,3033,2024-06-01,12.99,Success
3034,3034,2024-06-01,9.99,Success
3035,3035,2024-06-01,9.99,Success
3036,3036,2024-06-01,14.99,Success
3037,3037,2024-06-01,12.99,Success
3038,3038,2024-06-01,9.99,Success
3039,3039,2024-06-01,9.99,Success
3040,3040,2024-06-01,12.99,Success
3041,3041,2024-06-01,12.99,Success
3042,3042,2024-06-01,14.99,Success
3043,3043,2024-06-01,12.99,Success
3044,3044,2024-06-01,9.99,Success
3045,3045,2024-06-01,9.99,Success
3046,3046,2024-06-01,9.99,Success
3047,3047,2024-06-01,14.99,Success
3048,3048,2024-06-01,14.99,Success
3049,3049,2024-06-01,12.99,Success
3050,3050,2024-06-01,12.99,Success
3051,3051,2024-06-01,155.88,Success
3052,3052,2024-06-01,12.99,Success
3053,3053,2024-06-01,9.99,Success
3054,3054,2024-06-01,14.99,Success
3055,3055,2024-06-01,14.99,Success
3056,3056,2024-06-01,9.99,Success
3057,3057,2024-06-01,9.99,Success
3058,3058,2024-06-01,155.88,Success
3059,3059,2024-06-01,9.99,Success
3060,3060,2024-06-01,9.99,Success
3061,3061,2024-06-01,155.88,Success
3062,3062,2024-06-01,155.88,Success
3063,3063,2024-06-01,12.99,Success
3064,3064,2024-06-01,14.99,Success
3065,3065,2024-06-01,155.88,Success
3066,3066,2024-06-01,14.99,Success
3067,3067,2024-06-01,9.99,Success
3068,3068,2024-06-01,14.99,Success
3069,3069,2024-06-01,12.99,Success
3070,3070,2024-06-01,14.99,Success
3071,3071,2024-06-01,14.99,Success
3072,3072,2024-06-01,9.99,Success
3073,3073,2024-06-01,12.99,Success
3074,3074,2024-06-01,12.99,Success
3075,3075,2024-06-01,12.99,Success
3076,3076,2024-06-01,12.99,Success
3077,3077,2024-06-01,119.88,Success
3078,3078,2024-06-01,9.99,Success
3079,3079,2024-06-01,12.99,Success
3080,3080,2024-06-01,9.99,Success
3081,3081,2024-06-01,9.99,Success
3082,3082,2024-06-01,9.99,Success
3083,3083,2024-06-01,9.99,Success
3084,3084,2024-06-01,119.88,Success
3085,3085,2024-06-01,9.99,Success
3086,3086,2024-06-01,179.88,Success
3087,3087,2024-06-01,119.88,Success
3088,3088,2024-06-01,9.99,Success
3089,3089,2024-06-01,119.88,Success
3090,3090,2024-06-01,9.99,Success
3091,3091,2024-06-01,9.99,Success
3092,3092,2024-06-01,9.99,Success
3093,3093,2024-06-01,9.99,Success
3094,3094,2024-06-01,14.99,Success
3095,3095,2024-06-01,9.99,Success
3096,3096,2024-06-01,9.99,Success
3097,3097,2024-06-01,12.99,Success
3098,3098,2024-06-01,119.88,Success
3099,3099,2024-06-01,9.99,Success
3100,3100,2024-06-01,9.99,Failed
3101,3101,2024-06-01,12.99,Success
3102,3102,2024-06-01,9.99,Success
3103,3103,2024-06-01,9.99,Success
3104,3104,2024-06-01,9.99,Success
3105,3105,2024-06-01,14.99,Failed
3106,3106,2024-06-01,12.99,Failed
3107,3107,2024-06-01,12.99,Success
3108,3108,2024-06-01,12.99,Success
3109,3109,2024-06-01,9.99,Success
3110,3110,2024-06-01,14.99,Success
3111,3111,2024-06-01,9.99,Success
3112,3112,2024-06-01,12.99,Success
3113,3113,2024-06-01,9.99,Success
3114,3114,2024-06-01,14.99,Success
3115,3115,2024-06-01,12.99,Success
3116,3116,2024-06-01,14.99,Success
3117,3117,2024-06-01,14.99,Failed
3118,3118,2024-06-01,12.99,Success
3119,3119,2024-06-01,9.99,Failed
3120,3120,2024-06-01,9.99,Success
3121,3121,2024-06-01,155.88,Success
3122,3122,2024-06-01,119.88,Success
3123,3123,2024-06-01,155.88,Success
3124,3124,2024-06-01,119.88,Success
3125,3125,2024-06-01,12.99,Success
3126,3126,2024-06-01,9.99,Success
3127,3127,2024-06-01,12.99,Success
3128,3128,2024-06-01,9.99,Success
3129,3129,2024-06-01,119.88,Success
3130,3130,2024-06-01,9.99,Success
3131,3131,2024-06-01,9.99,Success
3132,3132,2024-06-01,119.88,Success
3133,3133,2024-06-01,9.99,Success
3134,3134,2024-06-01,179.88,Success
3135,3135,2024-06-01,155.88,Success
3136,3136,2024-06-01,179.88,Failed
3137,3137,2024-06-01,9.99,Success
3138,3138,2024-06-01,12.99,Success
3139,3139,2024-06-01,155.88,Success
3140,3140,2024-06-01,9.99,Success
3141,3141,2024-06-01,12.99,Success
3142,3142,2024-06-01,12.99,Success
3143,3143,2024-06-01,9.99,Success
3144,3144,2024-06-01,9.99,Success
3145,3145,2024-06-01,119.88,Failed
3146,3146,2024-06-01,12.99,Success
3147,3147,2024-06-01,9.99,Success
3148,3148,2024-06-01,119.88,Success
3149,3149,2024-06-01,9.99,Failed
3150,3150,2024-06-01,9.99,Success
3151,3151,2024-06-01,9.99,Success
3152,3152,2024-06-01,12.99,Success
3153,3153,2024-06-01,9.99,Success
3154,3154,2024-06-01,119.88,Success
3155,3155,2024-06-01,14.99,Success
3156,3156,2024-06-01,155.88,Success
3157,3157,2024-06-01,9.99,Success
3158,3158,2024-06-01,12.99,Success
3159,3159,2024-06-01,155.88,Success
3160,3160,2024-06-01,14.99,Failed
3161,3161,2024-06-01,14.99,Success
3162,3162,2024-06-01,119.88,Success
3163,3163,2024-06-01,119.88,Success
3164,3164,2024-06-01,12.99,Failed
3165,3165,2024-06-01,155.88,Success
3166,3166,2024-06-01,155.88,Success
3167,3167,2024-06-01,179.88,Success
3168,3168,2024-06-01,155.88,Success
3169,3169,2024-06-01,14.99,Success
3170,3170,2024-06-01,155.88,Failed
3171,3171,2024-06-01,155.88,Success
3172,3172,2024-06-01,9.99,Success
3173,3173,2024-06-01,119.88,Success
3174,3174,2024-06-01,12.99,Success
3175,3175,2024-06-01,179.88,Success
3176,3176,2024-06-01,9.99,Success
3177,3177,2024-06-01,179.88,Success
3178,3178,2024-06-01,9.99,Success
3179,3179,2024-06-01,9.99,Success
3180,3180,2024-06-01,119.88,Success
3181,3181,2024-06-01,155.88,Success
3182,3182,2024-06-01,12.99,Success
3183,3183,2024-06-01,155.88,Success
3184,3184,2024-06-01,119.88,Success
3185,3185,2024-06-01,119.88,Success
3186,3186,2024-06-01,12.99,Success
3187,3187,2024-06-01,9.99,Success
3188,3188,2024-06-01,12.99,Success
3189,3189,2024-06-01,155.88,Success
3190,3190,2024-06-01,12.99,Failed
3191,3191,2024-06-01,9.99,Success
3192,3192,2024-06-01,119.88,Success
3193,3193,2024-06-01,12.99,Success
3194,3194,2024-06-01,9.99,Success
3195,3195,2024-06-01,12.99,Success
3196,3196,2024-06-01,179.88,Success
3197,3197,2024-06-01,12.99,Success
3198,3198,2024-06-01,9.99,Success
3199,3199,2024-06-01,9.99,Success
3200,3200,2024-06-01,14.99,Success
3201,3201,2024-06-01,119.88,Success
3202,3202,2024-06-01,9.99,Success
3203,3203,2024-06-01,14.99,Success
3204,3204,2024-06-01,119.88,Success
3205,3205,2024-06-01,12.99,Success
3206,3206,2024-06-01,12.99,Success
3207,3207,2024-06-01,12.99,Success
3208,3208,2024-06-01,9.99,Failed
3209,3209,2024-06-01,9.99,Success
3210,3210,2024-06-01,9.99,Success
3211,3211,2024-06-01,9.99,Success
3212,3212,2024-06-01,9.99,Success
3213,3213,2024-06-01,155.88,Success
3214,3214,2024-06-01,12.99,Success
3215,3215,2024-06-01,119.88,Success
3216,3216,2024-06-01,119.88,Success
3217,3217,2024-06-01,155.88,Success
3218,3218,2024-06-01,12.99,Success
3219,3219,2024-06-01,155.88,Success
3220,3220,2024-06-01,9.99,Success
3221,3221,2024-06-01,119.88,Success
3222,3222,2024-06-01,12.99,Success
3223,3223,2024-06-01,179.88,Success
3224,3224,2024-06-01,9.99,Success
3225,3225,2024-06-01,14.99,Success
3226,3226,2024-06-01,9.99,Success
3227,3227,2024-06-01,12.99,Success
3228,3228,2024-06-01,9.99,Success
3229,3229,2024-06-01,155.88,Success
3230,3230,2024-06-01,12.99,Failed
3231,3231,2024-06-01,14.99,Success
3232,3232,2024-06-01,9.99,Success
3233,3233,2024-06-01,179.88,Success
3234,3234,2024-06-01,12.99,Success
3235,3235,2024-06-01,12.99,Success
3236,3236,2024-06-01,119.88,Success
3237,3237,2024-06-01,14.99,Success
3238,3238,2024-06-01,9.99,Success
3239,3239,2024-06-01,12.99,Success
3240,3240,2024-06-01,12.99,Success
3241,3241,2024-06-01,12.99,Success
3242,3242,2024-06-01,9.99,Success
3243,3243,2024-06-01,119.88,Success
3244,3244,2024-06-01,9.99,Success
3245,3245,2024-06-01,9.99,Success
3246,3246,2024-06-01,9.99,Success
3247,3247,2024-06-01,179.88,Success
3248,3248,2024-06-01,9.99,Success
3249,3249,2024-06-01,9.99,Success
3250,3250,2024-06-01,9.99,Success
3251,3251,2024-06-01,9.99,Success
3252,3252,2024-06-01,9.99,Success
3253,3253,2024-06-01,14.99,Success
3254,3254,2024-06-01,119.88,Success
3255,3255,2024-06-01,14.99,Success
3256,3256,2024-06-01,9.99,Success
3257,3257,2024-06-01,14.99,Success
3258,3258,2024-06-01,9.99,Success
3259,3259,2024-06-01,119.88,Success
3260,3260,2024-06-01,9.99,Success
3261,3261,2024-06-01,12.99,Failed
3262,3262,2024-06-01,12.99,Success
3263,3263,2024-06-01,9.99,Success
3264,3264,2024-06-01,12.99,Success
3265,3265,2024-06-01,14.99,Success
3266,3266,2024-06-01,119.88,Failed
3267,3267,2024-06-01,14.99,Success
3268,3268,2024-06-01,119.88,Success
3269,3269,2024-06-01,119.88,Success
3270,3270,2024-06-01,119.88,Success
3271,3271,2024-06-01,14.99,Success
3272,3272,2024-06-01,14.99,Success
3273,3273,2024-06-01,12.99,Success
3274,3274,2024-06-01,155.88,Success
3275,3275,2024-06-01,9.99,Success
3276,3276,2024-06-01,14.99,Success
3277,3277,2024-06-01,9.99,Success
3278,3278,2024-06-01,155.88,Success
3279,3279,2024-06-01,9.99,Success
3280,3280,2024-06-01,9.99,Failed
3281,3281,2024-06-01,9.99,Success
3282,3282,2024-06-01,119.88,Failed
3283,3283,2024-06-01,119.88,Success
3284,3284,2024-06-01,12.99,Success
3285,3285,2024-06-01,9.99,Success
3286,3286,2024-06-01,179.88,Success
3287,3287,2024-06-01,155.88,Success
3288,3288,2024-06-01,12.99,Success
3289,3289,2024-06-01,12.99,Success
3290,3290,2024-06-01,155.88,Success
3291,3291,2024-06-01,9.99,Success
3292,3292,2024-06-01,9.99,Failed
3293,3293,2024-06-01,9.99,Success
3294,3294,2024-06-01,119.88,Success
3295,3295,2024-06-01,14.99,Success
3296,3296,2024-06-01,155.88,Success
3297,3297,2024-06-01,12.99,Success
3298,3298,2024-06-01,9.99,Success
3299,3299,2024-06-01,12.99,Success
3300,3300,2024-06-01,9.99,Success
3301,3301,2024-06-01,14.99,Success
3302,3302,2024-06-01,9.99,Success
3303,3303,2024-06-01,9.99,Success
3304,3304,2024-06-01,9.99,Success
3305,3305,2024-06-01,9.99,Success
3306,3306,2024-06-01,9.99,Success
3307,3307,2024-06-01,9.99,Success
3308,3308,2024-06-01,12.99,Success
3309,3309,2024-06-01,9.99,Failed
3310,3310,2024-06-01,179.88,Success
3311,3311,2024-06-01,9.99,Success
3312,3312,2024-06-01,9.99,Success
3313,3313,2024-06-01,9.99,Success
3314,3314,2024-06-01,179.88,Success
3315,3315,2024-06-01,12.99,Success
3316,3316,2024-06-01,14.99,Failed
3317,3317,2024-06-01,12.99,Success
3318,3318,2024-06-01,9.99,Success
3319,3319,2024-06-01,9.99,Success
3320,3320,2024-06-01,12.99,Success
3321,3321,2024-06-01,155.88,Success
3322,3322,2024-06-01,9.99,Failed
3323,3323,2024-06-01,119.88,Success
3324,3324,2024-06-01,9.99,Success
3325,3325,2024-06-01,179.88,Success
3326,3326,2024-06-01,9.99,Success
3327,3327,2024-06-01,119.88,Success
3328,3328,2024-06-01,119.88,Success
3329,3329,2024-06-01,14.99,Success
3330,3330,2024-06-01,12.99,Success
3331,3331,2024-06-01,9.99,Success
3332,3332,2024-06-01,119.88,Success
3333,3333,2024-06-01,119.88,Success
3334,3334,2024-06-01,9.99,Success
3335,3335,2024-06-01,155.88,Success
3336,3336,2024-06-01,9.99,Success
3337,3337,2024-06-01,9.99,Success
3338,3338,2024-06-01,12.99,Success
3339,3339,2024-06-01,9.99,Success
3340,3340,2024-06-01,14.99,Success
3341,3341,2024-06-01,14.99,Success
3342,3342,2024-06-01,9.99,Success
3343,3343,2024-06-01,14.99,Success
3344,3344,2024-06-01,9.99,Success
3345,3345,2024-06-01,155.88,Success
3346,3346,2024-06-01,119.88,Success
3347,3347,2024-06-01,9.99,Success
3348,3348,2024-06-01,9.99,Success
3349,3349,2024-06-01,9.99,Success
3350,3350,2024-06-01,9.99,Success
3351,3351,2024-06-01,155.88,Success
3352,3352,2024-06-01,14.99,Success
3353,3353,2024-06-01,119.88,Success
3354,3354,2024-06-01,14.99,Success
3355,3355,2024-06-01,155.88,Success
3356,3356,2024-06-01,119.88,Success
3357,3357,2024-06-01,14.99,Success
3358,3358,2024-06-01,9.99,Success
3359,3359,2024-06-01,12.99,Success
3360,3360,2024-06-01,12.99,Success
3361,3361,2024-06-01,155.88,Success
3362,3362,2024-06-01,9.99,Success
3363,3363,2024-06-01,179.88,Success
3364,3364,2024-06-01,14.99,Success
3365,3365,2024-06-01,155.88,Success
3366,3366,2024-06-01,9.99,Success
3367,3367,2024-06-01,9.99,Success
3368,3368,2024-06-01,9.99,Success
3369,3369,2024-06-01,12.99,Success
3370,3370,2024-06-01,14.99,Success
3371,3371,2024-06-01,12.99,Success
3372,3372,2024-06-01,14.99,Success
3373,3373,2024-06-01,9.99,Success
3374,3374,2024-06-01,9.99,Success
3375,3375,2024-06-01,119.88,Success
3376,3376,2024-06-01,155.88,Success
3377,3377,2024-06-01,155.88,Success
3378,3378,2024-06-01,155.88,Success
3379,3379,2024-06-01,12.99,Success
3380,3380,2024-06-01,9.99,Success
3381,3381,2024-06-01,12.99,Success
3382,3382,2024-06-01,12.99,Success
3383,3383,2024-06-01,12.99,Success
3384,3384,2024-06-01,9.99,Success
3385,3385,2024-06-01,9.99,Failed
3386,3386,2024-06-01,9.99,Success
3387,3387,2024-06-01,9.99,Success
3388,3388,2024-06-01,119.88,Success
3389,3389,2024-06-01,12.99,Success
3390,3390,2024-06-01,9.99,Success
3391,3391,2024-06-01,179.88,Success
3392,3392,2024-06-01,9.99,Success
3393,3393,2024-06-01,9.99,Success
3394,3394,2024-06-01,9.99,Success
3395,3395,2024-06-01,14.99,Failed
3396,3396,2024-06-01,9.99,Success
3397,3397,2024-06-01,119.88,Success
3398,3398,2024-06-01,119.88,Success
3399,3399,2024-06-01,14.99,Failed
3400,3400,2024-06-01,9.99,Success
3401,3401,2024-06-01,179.88,Success
3402,3402,2024-06-01,12.99,Success
3403,3403,2024-06-01,9.99,Success
3404,3404,2024-06-01,119.88,Success
3405,3405,2024-06-01,119.88,Success
3406,3406,2024-06-01,155.88,Success
3407,3407,2024-06-01,119.88,Success
3408,3408,2024-06-01,12.99,Failed
3409,3409,2024-06-01,155.88,Success
3410,3410,2024-06-01,14.99,Failed
3411,3411,2024-06-01,12.99,Success
3412,3412,2024-06-01,12.99,Success
3413,3413,2024-06-01,119.88,Success
3414,3414,2024-06-01,14.99,Success
3415,3415,2024-06-01,12.99,Success
3416,3416,2024-06-01,14.99,Success
3417,3417,2024-06-01,155.88,Success
3418,3418,2024-06-01,9.99,Success
3419,3419,2024-06-01,9.99,Success
3420,3420,2024-06-01,14.99,Success
3421,3421,2024-06-01,9.99,Success
3422,3422,2024-06-01,9.99,Success
3423,3423,2024-06-01,155.88,Success
3424,3424,2024-06-01,119.88,Success
3425,3425,2024-06-01,9.99,Success
3426,3426,2024-06-01,155.88,Success
3427,3427,2024-06-01,119.88,Success
3428,3428,2024-06-01,119.88,Success
3429,3429,2024-06-01,119.88,Success
3430,3430,2024-06-01,12.99,Success
3431,3431,2024-06-01,119.88,Success
3432,3432,2024-06-01,119.88,Success
3433,3433,2024-06-01,179.88,Success
3434,3434,2024-06-01,155.88,Success
3435,3435,2024-06-01,155.88,Success
3436,3436,2024-06-01,9.99,Success
3437,3437,2024-06-01,12.99,Success
3438,3438,2024-06-01,119.88,Success
3439,3439,2024-06-01,12.99,Success
3440,3440,2024-06-01,119.88,Success
3441,3441,2024-06-01,179.88,Success
3442,3442,2024-06-01,155.88,Success
3443,3443,2024-06-01,155.88,Success
3444,3444,2024-06-01,9.99,Success
3445,3445,2024-06-01,12.99,Success
3446,3446,2024-06-01,119.88,Success
3447,3447,2024-06-01,14.99,Success
3448,3448,2024-06-01,9.99,Success
3449,3449,2024-06-01,9.99,Success
3450,3450,2024-06-01,14.99,Success
3451,3451,2024-06-01,9.99,Success
3452,3452,2024-06-01,12.99,Failed
3453,3453,2024-06-01,14.99,Success
3454,3454,2024-06-01,9.99,Success
3455,3455,2024-06-01,9.99,Success
3456,3456,2024-06-01,14.99,Success
3457,3457,2024-06-01,12.99,Success
3458,3458,2024-06-01,9.99,Success
3459,3459,2024-06-01,14.99,Success
3460,3460,2024-06-01,14.99,Success
3461,3461,2024-06-01,119.88,Success
3462,3462,2024-06-01,12.99,Success
3463,3463,2024-06-01,179.88,Success
3464,3464,2024-06-01,12.99,Success
3465,3465,2024-06-01,12.99,Success
3466,3466,2024-06-01,12.99,Success
3467,3467,2024-06-01,119.88,Success
3468,3468,2024-06-01,9.99,Success
3469,3469,2024-06-01,12.99,Success
3470,3470,2024-06-01,14.99,Success
3471,3471,2024-06-01,9.99,Success
3472,3472,2024-06-01,179.88,Success
3473,3473,2024-06-01,14.99,Success
3474,3474,2024-06-01,14.99,Success
3475,3475,2024-06-01,155.88,Failed
3476,3476,2024-06-01,9.99,Success
3477,3477,2024-06-01,9.99,Success
3478,3478,2024-06-01,9.99,Success
3479,3479,2024-06-01,9.99,Success
3480,3480,2024-06-01,14.99,Success
3481,3481,2024-06-01,12.99,Success
3482,3482,2024-06-01,9.99,Success
3483,3483,2024-06-01,179.88,Success
3484,3484,2024-06-01,9.99,Success
3485,3485,2024-06-01,14.99,Success
3486,3486,2024-06-01,9.99,Success
3487,3487,2024-06-01,14.99,Success
3488,3488,2024-06-01,14.99,Failed
3489,3489,2024-06-01,9.99,Success
3490,3490,2024-06-01,9.99,Success
3491,3491,2024-06-01,14.99,Success
3492,3492,2024-06-01,9.99,Success
3493,3493,2024-06-01,9.99,Success
3494,3494,2024-06-01,9.99,Success
3495,3495,2024-06-01,9.99,Failed
3496,3496,2024-06-01,9.99,Success
3497,3497,2024-06-01,9.99,Success
3498,3498,2024-06-01,155.88,Success
3499,3499,2024-06-01,155.88,Success
3500,3500,2024-06-01,9.99,Success
3501,3501,2024-06-01,14.99,Success
3502,3502,2024-06-01,119.88,Success
3503,3503,2024-06-01,9.99,Success
3504,3504,2024-06-01,9.99,Success
3505,3505,2024-06-01,9.99,Success
3506,3506,2024-06-01,119.88,Success
3507,3507,2024-06-01,9.99,Success
3508,3508,2024-06-01,155.88,Success
3509,3509,2024-06-01,155.88,Success
3510,3510,2024-06-01,9.99,Success
3511,3511,2024-06-01,9.99,Success
3512,3512,2024-06-01,179.88,Success
3513,3513,2024-06-01,9.99,Success
3514,3514,2024-06-01,9.99,Success
3515,3515,2024-06-01,119.88,Success
3516,3516,2024-06-01,12.99,Success
3517,3517,2024-06-01,12.99,Success
3518,3518,2024-06-01,179.88,Success
3519,3519,2024-06-01,9.99,Success
3520,3520,2024-06-01,12.99,Success
3521,3521,2024-06-01,9.99,Success
3522,3522,2024-06-01,9.99,Success
3523,3523,2024-06-01,12.99,Success
3524,3524,2024-06-01,12.99,Success
3525,3525,2024-06-01,14.99,Success
3526,3526,2024-06-01,155.88,Success
3527,3527,2024-06-01,14.99,Success
3528,3528,2024-06-01,12.99,Success
3529,3529,2024-06-01,12.99,Success
3530,3530,2024-06-01,9.99,Success
3531,3531,2024-06-01,9.99,Failed
3532,3532,2024-06-01,9.99,Success
3533,3533,2024-06-01,14.99,Success
3534,3534,2024-06-01,14.99,Success
3535,3535,2024-06-01,12.99,Success
3536,3536,2024-06-01,9.99,Success
3537,3537,2024-06-01,12.99,Success
3538,3538,2024-06-01,9.99,Failed
3539,3539,2024-06-01,119.88,Success
3540,3540,2024-06-01,179.88,Success
3541,3541,2024-06-01,155.88,Success
3542,3542,2024-06-01,9.99,Success
3543,3543,2024-06-01,12.99,Success
3544,3544,2024-06-01,9.99,Success
3545,3545,2024-06-01,9.99,Success
3546,3546,2024-06-01,9.99,Success
3547,3547,2024-06-01,9.99,Success
3548,3548,2024-06-01,119.88,Success
3549,3549,2024-06-01,9.99,Success
3550,3550,2024-06-01,155.88,Success
3551,3551,2024-06-01,9.99,Failed
3552,3552,2024-06-01,9.99,Success
3553,3553,2024-06-01,12.99,Success
3554,3554,2024-06-01,119.88,Success
3555,3555,2024-06-01,119.88,Success
3556,3556,2024-06-01,179.88,Success
3557,3557,2024-06-01,9.99,Success
3558,3558,2024-06-01,12.99,Success
3559,3559,2024-06-01,119.88,Success
3560,3560,2024-06-01,119.88,Success
3561,3561,2024-06-01,12.99,Success
3562,3562,2024-06-01,12.99,Success
3563,3563,2024-06-01,9.99,Success
3564,3564,2024-06-01,179.88,Success
3565,3565,2024-06-01,9.99,Failed
3566,3566,2024-06-01,155.88,Failed
3567,3567,2024-06-01,9.99,Success
3568,3568,2024-06-01,119.88,Success
3569,3569,2024-06-01,9.99,Success
3570,3570,2024-06-01,9.99,Success
3571,3571,2024-06-01,12.99,Success
3572,3572,2024-06-01,12.99,Success
3573,3573,2024-06-01,119.88,Failed
3574,3574,2024-06-01,119.88,Success
3575,3575,2024-06-01,9.99,Success
3576,3576,2024-06-01,9.99,Success
3577,3577,2024-06-01,12.99,Success
3578,3578,2024-06-01,155.88,Failed
