customer_id,signup_date,country,age_group,subscription_plan,billing_cycle,monthly_fee,acquisition_channel,device_type,status,churn_date
313,2024-07-26,India,35-44,Standard,Annual,12.99,Facebook,Desktop,Churned,2024-11-12 00:00:00
314,2024-04-22,Brazil,55+,Premium,Monthly,14.99,Facebook,Smart TV,Active,
315,2024-12-25,UAE,25-34,Standard,Monthly,12.99,Instagram,Mobile,Active,
316,2024-09-26,India,55+,Basic,Annual,9.99,Google Ads,Mobile,Active,
317,2024-10-07,UAE,25-34,Premium,Monthly,14.99,Instagram,Tablet,Active,
318,2024-09-23,Singapore,45-54,Basic,Monthly,9.99,Google Ads,Smart TV,Active,
319,2024-01-29,Brazil,55+,Basic,Monthly,9.99,Google Ads,Smart TV,Active,
320,2024-12-10,France,35-44,Premium,Annual,14.99,Google Ads,Desktop,Active,
321,2024-10-23,India,55+,Basic,Monthly,9.99,Google Ads,Mobile,Active,
322,2024-08-29,UK,45-54,Basic,Monthly,9.99,Facebook,Smart TV,Active,
323,2024-08-17,France,18-24,Premium,Annual,14.99,TikTok,Desktop,Active,
324,2024-11-30,UAE,45-54,Premium,Monthly,14.99,Referral,Desktop,Active,
325,2024-04-24,Australia,45-54,Premium,Annual,14.99,TikTok,Smart TV,Active,
326,2024-09-29,Brazil,35-44,Basic,Monthly,9.99,Instagram,Tablet,Active,
327,2024-04-06,India,18-24,Premium,Annual,14.99,TikTok,Smart TV,Active,
328,2024-11-10,USA,25-34,Standard,Annual,12.99,Instagram,Mobile,Active,
329,2024-02-21,USA,25-34,Standard,Monthly,12.99,TikTok,Mobile,Active,
330,2024-07-24,USA,25-34,Basic,Monthly,9.99,Referral,Tablet,Active,
331,2024-04-29,Germany,55+,Premium,Annual,14.99,Referral,Tablet,Active,
332,2024-05-01,UAE,25-34,Basic,Monthly,9.99,YouTube,Tablet,Active,
333,2024-05-20,France,55+,Basic,Annual,9.99,YouTube,Mobile,Churned,2024-08-02 00:00:00
334,2024-06-25,UAE,35-44,Premium,Monthly,14.99,TikTok,Smart TV,Active,
335,2024-07-28,Brazil,25-34,Basic,Monthly,9.99,Instagram,Tablet,Churned,2025-01-11 00:00:00
336,2024-12-28,UAE,45-54,Basic,Monthly,9.99,YouTube,Desktop,Churned,2025-02-10 00:00:00
337,2024-07-17,India,45-54,Basic,Monthly,9.99,Facebook,Mobile,Active,
338,2024-10-01,Australia,45-54,Standard,Monthly,12.99,TikTok,Mobile,Active,
339,2024-02-07,UAE,25-34,Basic,Annual,9.99,YouTube,Desktop,Active,
340,2024-06-19,Canada,25-34,Basic,Annual,9.99,TikTok,Mobile,Active,
341,2024-09-02,Canada,45-54,Premium,Monthly,14.99,Instagram,Tablet,Active,
342,2024-05-24,Germany,35-44,Basic,Monthly,9.99,Facebook,Tablet,Active,
343,2024-09-19,Brazil,35-44,Premium,Monthly,14.99,Instagram,Tablet,Active,
344,2024-06-09,Canada,25-34,Basic,Monthly,9.99,Google Ads,Tablet,Active,
345,2024-10-10,France,35-44,Premium,Monthly,14.99,Instagram,Desktop,Active,
346,2024-06-17,Canada,45-54,Basic,Monthly,9.99,Referral,Tablet,Active,
347,2024-05-11,Brazil,45-54,Standard,Monthly,12.99,Instagram,Tablet,Active,
348,2024-03-27,UAE,18-24,Basic,Monthly,9.99,Referral,Mobile,Churned,2024-06-12 00:00:00
349,2024-02-08,USA,45-54,Premium,Monthly,14.99,Instagram,Desktop,Active,
350,2024-02-04,UAE,45-54,Standard,Monthly,12.99,Facebook,Mobile,Active,
351,2024-11-12,Brazil,45-54,Standard,Annual,12.99,Google Ads,Mobile,Active,
352,2024-09-29,UAE,35-44,Standard,Monthly,12.99,Referral,Tablet,Active,
353,2024-01-09,France,25-34,Standard,Monthly,12.99,Google Ads,Mobile,Active,
354,2024-09-25,UAE,35-44,Basic,Monthly,9.99,Facebook,Tablet,Active,
355,2024-07-22,Brazil,55+,Basic,Annual,9.99,Instagram,Desktop,Active,
356,2024-06-02,USA,18-24,Standard,Annual,12.99,YouTube,Smart TV,Active,
357,2024-07-12,UK,18-24,Standard,Monthly,12.99,YouTube,Smart TV,Churned,2024-08-13 00:00:00
358,2024-11-26,India,55+,Standard,Monthly,12.99,Google Ads,Desktop,Active,
359,2024-04-18,Singapore,45-54,Premium,Monthly,14.99,Facebook,Mobile,Active,
360,2024-02-08,UAE,55+,Standard,Monthly,12.99,TikTok,Mobile,Active,
361,2024-04-01,Canada,55+,Premium,Monthly,14.99,Instagram,Smart TV,Active,
362,2024-02-09,Singapore,45-54,Basic,Monthly,9.99,TikTok,Tablet,Active,
363,2024-07-15,India,55+,Standard,Monthly,12.99,TikTok,Tablet,Active,
364,2024-01-28,India,35-44,Basic,Monthly,9.99,Referral,Smart TV,Active,
365,2024-06-16,Brazil,45-54,Basic,Monthly,9.99,Instagram,Tablet,Active,
366,2024-10-10,Singapore,45-54,Premium,Monthly,14.99,Google Ads,Tablet,Active,
367,2024-05-06,UK,45-54,Standard,Monthly,12.99,TikTok,Desktop,Active,
368,2024-07-18,USA,35-44,Basic,Monthly,9.99,YouTube,Tablet,Active,
369,2024-05-18,France,45-54,Basic,Monthly,9.99,Referral,Smart TV,Active,
370,2024-02-22,Singapore,55+,Basic,Monthly,9.99,Facebook,Smart TV,Churned,2024-04-15 00:00:00
371,2024-01-07,UAE,25-34,Basic,Monthly,9.99,Referral,Desktop,Churned,2024-02-27 00:00:00
372,2024-12-16,Australia,45-54,Basic,Monthly,9.99,Instagram,Mobile,Churned,2025-04-02 00:00:00
373,2024-03-26,India,35-44,Basic,Monthly,9.99,Facebook,Desktop,Churned,2024-08-26 00:00:00
374,2024-11-16,Brazil,18-24,Basic,Monthly,9.99,Instagram,Tablet,Active,
375,2024-01-04,Germany,45-54,Premium,Monthly,14.99,Facebook,Smart TV,Churned,2024-05-10 00:00:00
376,2024-11-29,Germany,55+,Premium,Monthly,14.99,TikTok,Desktop,Active,
377,2024-09-02,Germany,35-44,Basic,Annual,9.99,TikTok,Smart TV,Active,
378,2024-10-21,France,35-44,Standard,Monthly,12.99,Google Ads,Desktop,Churned,2025-01-30 00:00:00
379,2024-10-30,UAE,18-24,Premium,Monthly,14.99,TikTok,Smart TV,Active,
380,2024-12-28,India,45-54,Basic,Annual,9.99,TikTok,Smart TV,Active,
381,2024-03-12,UK,45-54,Standard,Monthly,12.99,YouTube,Mobile,Active,
382,2024-08-17,France,55+,Premium,Monthly,14.99,Referral,Smart TV,Active,
383,2024-10-05,UAE,55+,Basic,Annual,9.99,TikTok,Mobile,Active,
384,2024-02-25,Germany,25-34,Standard,Monthly,12.99,TikTok,Mobile,Active,
385,2024-10-15,France,35-44,Premium,Monthly,14.99,YouTube,Mobile,Active,
386,2024-01-06,UAE,55+,Basic,Monthly,9.99,Referral,Desktop,Active,
387,2024-08-16,Singapore,55+,Basic,Monthly,9.99,Instagram,Tablet,Active,
388,2024-01-13,India,18-24,Basic,Monthly,9.99,TikTok,Desktop,Active,
389,2024-06-27,Canada,55+,Basic,Monthly,9.99,YouTube,Tablet,Active,
390,2024-08-31,Brazil,35-44,Basic,Annual,9.99,Google Ads,Tablet,Active,
391,2024-01-23,Germany,18-24,Premium,Monthly,14.99,TikTok,Desktop,Active,
392,2024-05-04,Germany,55+,Standard,Monthly,12.99,YouTube,Smart TV,Active,
393,2024-04-28,UK,45-54,Standard,Monthly,12.99,YouTube,Mobile,Active,
394,2024-11-10,France,45-54,Premium,Monthly,14.99,Google Ads,Desktop,Active,
395,2024-04-15,India,55+,Basic,Annual,9.99,Google Ads,Desktop,Active,
396,2024-07-06,Australia,45-54,Basic,Monthly,9.99,Referral,Tablet,Active,
397,2024-11-01,India,35-44,Basic,Monthly,9.99,Facebook,Smart TV,Active,
398,2024-11-12,Australia,55+,Basic,Monthly,9.99,Referral,Mobile,Active,
399,2024-12-10,Australia,18-24,Basic,Monthly,9.99,Instagram,Tablet,Active,
400,2024-12-21,Singapore,25-34,Basic,Monthly,9.99,Referral,Smart TV,Active,
401,2024-08-04,UAE,25-34,Basic,Monthly,9.99,YouTube,Tablet,Churned,2024-10-17 00:00:00
402,2024-03-12,Singapore,18-24,Basic,Annual,9.99,Facebook,Mobile,Active,
403,2024-09-05,UAE,55+,Basic,Annual,9.99,TikTok,Smart TV,Active,
404,2024-07-28,Brazil,45-54,Standard,Monthly,12.99,Instagram,Mobile,Active,
405,2024-10-16,Australia,18-24,Basic,Annual,9.99,Facebook,Desktop,Active,
406,2024-10-02,Singapore,45-54,Basic,Annual,9.99,Referral,Mobile,Active,
407,2024-10-20,Germany,55+,Basic,Annual,9.99,Google Ads,Smart TV,Active,
408,2024-10-06,Australia,18-24,Basic,Monthly,9.99,YouTube,Tablet,Churned,2025-01-07 00:00:00
409,2024-06-27,India,25-34,Premium,Monthly,14.99,Instagram,Tablet,Active,
410,2024-12-29,Singapore,25-34,Standard,Monthly,12.99,Instagram,Desktop,Active,
411,2024-01-31,Singapore,55+,Standard,Monthly,12.99,Instagram,Tablet,Active,
412,2024-12-26,UAE,18-24,Basic,Monthly,9.99,Instagram,Smart TV,Active,
413,2024-01-31,UK,25-34,Premium,Annual,14.99,Instagram,Desktop,Active,
414,2024-12-30,France,45-54,Basic,Monthly,9.99,Instagram,Tablet,Active,
415,2024-11-17,India,45-54,Basic,Monthly,9.99,Referral,Tablet,Active,
416,2024-12-21,Brazil,35-44,Premium,Monthly,14.99,Referral,Mobile,Active,
417,2024-02-17,Germany,18-24,Standard,Monthly,12.99,Referral,Smart TV,Active,
418,2024-04-21,Brazil,35-44,Premium,Annual,14.99,Facebook,Tablet,Active,
419,2024-06-21,Brazil,35-44,Standard,Monthly,12.99,TikTok,Mobile,Active,
420,2024-01-24,Brazil,18-24,Basic,Annual,9.99,Google Ads,Desktop,Active,
421,2024-08-13,France,25-34,Basic,Annual,9.99,TikTok,Desktop,Active,
422,2024-11-28,Australia,18-24,Basic,Annual,9.99,TikTok,Tablet,Active,
423,2024-05-08,USA,45-54,Basic,Monthly,9.99,TikTok,Tablet,Churned,2024-07-19 00:00:00
424,2024-12-24,India,18-24,Standard,Monthly,12.99,Google Ads,Desktop,Active,
425,2024-09-01,Brazil,18-24,Basic,Monthly,9.99,Google Ads,Tablet,Churned,2025-02-10 00:00:00
426,2024-03-02,UK,45-54,Premium,Monthly,14.99,Google Ads,Desktop,Active,
427,2024-07-15,India,35-44,Basic,Annual,9.99,Facebook,Tablet,Active,
428,2024-03-11,UK,25-34,Basic,Annual,9.99,Google Ads,Mobile,Active,
429,2024-11-08,Canada,25-34,Standard,Monthly,12.99,YouTube,Smart TV,Active,
430,2024-04-21,India,55+,Basic,Monthly,9.99,TikTok,Smart TV,Active,
431,2024-06-28,UK,25-34,Premium,Monthly,14.99,Facebook,Mobile,Active,
432,2024-05-07,Singapore,35-44,Standard,Monthly,12.99,TikTok,Mobile,Active,
433,2024-12-03,Singapore,55+,Premium,Monthly,14.99,Instagram,Smart TV,Active,
434,2024-05-31,Canada,45-54,Standard,Annual,12.99,YouTube,Mobile,Active,
435,2024-05-03,USA,35-44,Basic,Monthly,9.99,Facebook,Desktop,Churned,2024-10-15 00:00:00
436,2024-07-17,Germany,55+,Premium,Monthly,14.99,TikTok,Desktop,Active,
437,2024-08-29,USA,55+,Premium,Annual,14.99,Google Ads,Mobile,Active,
438,2024-05-14,France,55+,Basic,Annual,9.99,Facebook,Smart TV,Active,
439,2024-08-04,UAE,55+,Standard,Monthly,12.99,Referral,Desktop,Active,
440,2024-05-22,UK,55+,Basic,Monthly,9.99,Facebook,Smart TV,Churned,2024-08-12 00:00:00
441,2024-10-27,India,35-44,Standard,Annual,12.99,TikTok,Smart TV,Active,
442,2024-05-02,France,18-24,Basic,Monthly,9.99,YouTube,Mobile,Active,
443,2024-06-07,UK,18-24,Standard,Monthly,12.99,Google Ads,Desktop,Active,
444,2024-12-25,Germany,55+,Basic,Monthly,9.99,Referral,Tablet,Active,
445,2024-03-26,Australia,18-24,Basic,Annual,9.99,Google Ads,Tablet,Active,
446,2024-08-07,Singapore,18-24,Basic,Monthly,9.99,YouTube,Smart TV,Active,
447,2024-09-18,Singapore,25-34,Basic,Monthly,9.99,Facebook,Desktop,Active,
448,2024-05-10,India,25-34,Standard,Annual,12.99,TikTok,Mobile,Active,
449,2024-01-23,USA,45-54,Premium,Monthly,14.99,Facebook,Smart TV,Active,
450,2024-03-17,USA,55+,Basic,Annual,9.99,TikTok,Smart TV,Active,
451,2024-04-24,Germany,35-44,Basic,Monthly,9.99,Google Ads,Tablet,Active,
452,2024-03-02,UK,25-34,Standard,Annual,12.99,Referral,Mobile,Active,
453,2024-07-24,Australia,35-44,Basic,Monthly,9.99,Facebook,Mobile,Active,
454,2024-10-10,Australia,55+,Basic,Monthly,9.99,Facebook,Desktop,Active,
455,2024-08-25,Canada,55+,Basic,Annual,9.99,Instagram,Desktop,Active,
456,2024-01-04,UAE,35-44,Premium,Monthly,14.99,TikTok,Mobile,Active,
457,2024-06-20,India,25-34,Basic,Monthly,9.99,Referral,Desktop,Churned,2024-10-06 00:00:00
458,2024-08-02,UK,35-44,Basic,Monthly,9.99,Google Ads,Mobile,Active,
459,2024-04-28,Brazil,18-24,Premium,Monthly,14.99,Referral,Mobile,Churned,2024-08-31 00:00:00
460,2024-09-15,India,55+,Basic,Annual,9.99,Referral,Mobile,Active,
461,2024-08-10,Australia,35-44,Standard,Monthly,12.99,Facebook,Smart TV,Active,
462,2024-12-24,Brazil,35-44,Premium,Monthly,14.99,Instagram,Mobile,Active,
463,2024-04-13,India,25-34,Basic,Annual,9.99,Google Ads,Desktop,Active,
464,2024-08-18,UAE,35-44,Basic,Monthly,9.99,Instagram,Smart TV,Active,
465,2024-06-06,India,25-34,Basic,Annual,9.99,TikTok,Tablet,Active,
466,2024-12-26,Germany,25-34,Standard,Monthly,12.99,Google Ads,Desktop,Active,
467,2024-07-01,Australia,35-44,Basic,Monthly,9.99,Instagram,Mobile,Active,
468,2024-07-26,UAE,25-34,Premium,Monthly,14.99,Google Ads,Smart TV,Active,
469,2024-02-22,USA,18-24,Premium,Monthly,14.99,Instagram,Desktop,Active,
470,2024-04-11,India,55+,Premium,Monthly,14.99,Referral,Tablet,Active,
471,2024-02-08,UK,18-24,Basic,Monthly,9.99,Facebook,Mobile,Churned,2024-06-30 00:00:00
472,2024-01-22,Singapore,45-54,Premium,Monthly,14.99,TikTok,Smart TV,Active,
473,2024-09-11,Germany,25-34,Basic,Monthly,9.99,Instagram,Tablet,Churned,2024-11-24 00:00:00
474,2024-05-23,Singapore,55+,Basic,Monthly,9.99,Referral,Desktop,Active,
475,2024-11-27,UAE,45-54,Basic,Monthly,9.99,Google Ads,Mobile,Active,
476,2024-05-23,UAE,25-34,Basic,Monthly,9.99,TikTok,Mobile,Active,
477,2024-07-14,Brazil,35-44,Standard,Monthly,12.99,Referral,Tablet,Churned,2024-12-30 00:00:00
478,2024-07-17,Singapore,25-34,Basic,Monthly,9.99,Google Ads,Tablet,Active,
479,2024-01-30,Germany,55+,Premium,Monthly,14.99,Instagram,Desktop,Active,
480,2024-02-21,UAE,18-24,Basic,Monthly,9.99,Instagram,Smart TV,Active,
481,2024-06-30,UK,25-34,Premium,Annual,14.99,Instagram,Tablet,Active,
482,2024-12-23,Germany,55+,Basic,Monthly,9.99,Referral,Desktop,Active,
483,2024-10-15,Brazil,55+,Premium,Annual,14.99,Facebook,Desktop,Active,
484,2024-09-08,Singapore,25-34,Basic,Monthly,9.99,Google Ads,Smart TV,Active,
485,2024-01-01,UK,35-44,Basic,Monthly,9.99,TikTok,Desktop,Active,
486,2024-06-14,UK,18-24,Basic,Monthly,9.99,Referral,Tablet,Active,
487,2024-02-07,Singapore,18-24,Basic,Annual,9.99,Facebook,Tablet,Churned,2024-06-17 00:00:00
488,2024-06-14,France,45-54,Basic,Monthly,9.99,TikTok,Tablet,Active,
489,2024-03-30,Singapore,35-44,Standard,Monthly,12.99,Instagram,Desktop,Active,
490,2024-07-12,UK,25-34,Basic,Monthly,9.99,TikTok,Mobile,Active,
491,2024-12-25,Singapore,18-24,Premium,Monthly,14.99,Instagram,Tablet,Active,
492,2024-11-09,Brazil,25-34,Basic,Monthly,9.99,Facebook,Mobile,Active,
493,2024-05-01,India,35-44,Basic,Monthly,9.99,YouTube,Mobile,Active,
494,2024-05-15,Germany,35-44,Basic,Monthly,9.99,Google Ads,Mobile,Active,
495,2024-01-25,UK,45-54,Basic,Annual,9.99,YouTube,Smart TV,Active,
496,2024-06-28,Brazil,55+,Standard,Monthly,12.99,TikTok,Desktop,Active,
497,2024-03-24,USA,35-44,Basic,Annual,9.99,Google Ads,Tablet,Active,
498,2024-05-13,France,25-34,Premium,Monthly,14.99,TikTok,Mobile,Churned,2024-07-25 00:00:00
499,2024-10-07,Germany,55+,Premium,Annual,14.99,Referral,Smart TV,Active,
500,2024-12-26,UK,55+,Basic,Annual,9.99,YouTube,Desktop,Active,
501,2024-01-28,Canada,45-54,Basic,Monthly,9.99,TikTok,Tablet,Active,
502,2024-12-04,USA,45-54,Basic,Monthly,9.99,Referral,Smart TV,Active,
503,2024-03-19,India,35-44,Basic,Monthly,9.99,TikTok,Smart TV,Active,
504,2024-04-12,Australia,18-24,Basic,Monthly,9.99,YouTube,Mobile,Active,
505,2024-06-06,Australia,18-24,Standard,Monthly,12.99,TikTok,Smart TV,Active,
506,2024-04-04,UK,45-54,Basic,Monthly,9.99,Google Ads,Tablet,Active,
507,2024-08-13,Australia,55+,Basic,Monthly,9.99,Google Ads,Desktop,Active,
508,2024-12-22,Germany,55+,Standard,Monthly,12.99,YouTube,Desktop,Active,
509,2024-10-10,UAE,45-54,Basic,Monthly,9.99,Referral,Smart TV,Active,
510,2024-10-20,India,45-54,Premium,Monthly,14.99,TikTok,Mobile,Active,
511,2024-09-14,Singapore,55+,Standard,Monthly,12.99,Instagram,Mobile,Active,
512,2024-08-17,Canada,25-34,Basic,Annual,9.99,Instagram,Mobile,Active,
513,2024-08-04,Canada,25-34,Basic,Monthly,9.99,Referral,Tablet,Active,
514,2024-06-12,India,18-24,Premium,Annual,14.99,YouTube,Smart TV,Active,
515,2024-10-09,USA,55+,Basic,Monthly,9.99,Referral,Smart TV,Churned,2025-03-05 00:00:00
516,2024-02-27,Singapore,18-24,Basic,Monthly,9.99,Google Ads,Mobile,Churned,2024-08-25 00:00:00
517,2024-05-26,France,35-44,Premium,Annual,14.99,YouTube,Smart TV,Active,
518,2024-10-19,Australia,45-54,Standard,Monthly,12.99,Instagram,Smart TV,Active,
519,2024-01-20,Canada,18-24,Basic,Annual,9.99,TikTok,Smart TV,Active,
520,2024-05-17,Australia,35-44,Premium,Monthly,14.99,Facebook,Smart TV,Active,
521,2024-12-22,Canada,25-34,Standard,Annual,12.99,Facebook,Smart TV,Active,
522,2024-06-13,India,25-34,Basic,Monthly,9.99,YouTube,Desktop,Active,
523,2024-07-27,Germany,18-24,Standard,Annual,12.99,Referral,Desktop,Active,
524,2024-02-03,UK,55+,Basic,Monthly,9.99,Referral,Mobile,Active,
525,2024-03-29,USA,25-34,Basic,Annual,9.99,Google Ads,Smart TV,Active,
526,2024-01-26,Australia,35-44,Premium,Annual,14.99,YouTube,Smart TV,Active,
527,2024-11-21,Canada,35-44,Premium,Monthly,14.99,YouTube,Smart TV,Active,
528,2024-03-31,UAE,35-44,Premium,Monthly,14.99,Facebook,Desktop,Active,
529,2024-05-12,USA,45-54,Standard,Monthly,12.99,Google Ads,Desktop,Churned,2024-08-22 00:00:00
530,2024-10-19,Canada,25-34,Standard,Monthly,12.99,TikTok,Desktop,Active,
531,2024-05-17,USA,45-54,Standard,Monthly,12.99,Instagram,Desktop,Active,
532,2024-11-03,Singapore,35-44,Premium,Monthly,14.99,TikTok,Tablet,Active,
533,2024-08-04,Brazil,35-44,Premium,Annual,14.99,Instagram,Smart TV,Active,
534,2024-06-03,France,55+,Standard,Annual,12.99,Google Ads,Mobile,Active,
535,2024-09-18,Germany,55+,Premium,Annual,14.99,TikTok,Tablet,Active,
536,2024-06-01,Germany,35-44,Standard,Monthly,12.99,TikTok,Tablet,Active,
537,2024-05-21,Australia,25-34,Basic,Annual,9.99,Instagram,Desktop,Active,
538,2024-01-30,Singapore,45-54,Premium,Annual,14.99,TikTok,Tablet,Active,
539,2024-12-14,Brazil,35-44,Basic,Monthly,9.99,Facebook,Smart TV,Active,
540,2024-07-26,Singapore,25-34,Basic,Monthly,9.99,Facebook,Desktop,Active,
541,2024-12-17,Germany,55+,Standard,Annual,12.99,Facebook,Desktop,Active,
542,2024-12-02,India,45-54,Premium,Monthly,14.99,Instagram,Tablet,Active,
543,2024-10-13,Germany,18-24,Standard,Monthly,12.99,Instagram,Tablet,Active,
544,2024-04-24,Germany,35-44,Standard,Monthly,12.99,Facebook,Tablet,Active,
545,2024-08-25,Singapore,55+,Premium,Monthly,14.99,Referral,Mobile,Active,
546,2024-08-29,France,55+,Premium,Monthly,14.99,Facebook,Smart TV,Active,
547,2024-01-28,Canada,35-44,Premium,Monthly,14.99,YouTube,Smart TV,Active,
548,2024-03-14,India,45-54,Basic,Annual,9.99,Facebook,Desktop,Active,
549,2024-06-09,Australia,25-34,Standard,Monthly,12.99,Instagram,Desktop,Active,
550,2024-09-07,UK,55+,Standard,Annual,12.99,YouTube,Smart TV,Active,
551,2024-07-25,USA,18-24,Basic,Monthly,9.99,Referral,Desktop,Active,
552,2024-07-10,UAE,25-34,Premium,Annual,14.99,Google Ads,Mobile,Active,
553,2024-11-16,Germany,35-44,Standard,Monthly,12.99,Instagram,Mobile,Active,
554,2024-07-15,India,18-24,Standard,Monthly,12.99,Facebook,Tablet,Active,
555,2024-08-21,Germany,45-54,Standard,Monthly,12.99,TikTok,Desktop,Active,
556,2024-06-24,Canada,25-34,Premium,Monthly,14.99,YouTube,Mobile,Active,
557,2024-04-26,Canada,18-24,Basic,Annual,9.99,Referral,Desktop,Active,
558,2024-03-04,France,35-44,Basic,Monthly,9.99,Referral,Mobile,Churned,2024-04-12 00:00:00
559,2024-10-31,USA,18-24,Premium,Monthly,14.99,TikTok,Mobile,Active,
560,2024-08-01,Australia,45-54,Basic,Monthly,9.99,TikTok,Desktop,Active,
561,2024-04-15,Australia,45-54,Standard,Monthly,12.99,TikTok,Mobile,Active,
562,2024-12-05,UK,45-54,Standard,Monthly,12.99,Google Ads,Mobile,Active,
563,2024-05-24,Canada,55+,Basic,Monthly,9.99,Instagram,Tablet,Active,
564,2024-09-24,Australia,25-34,Premium,Monthly,14.99,Google Ads,Smart TV,Churned,2025-02-05 00:00:00
565,2024-04-16,Canada,18-24,Standard,Monthly,12.99,Google Ads,Mobile,Active,
566,2024-02-26,UK,18-24,Premium,Monthly,14.99,Referral,Mobile,Active,
567,2024-02-21,Brazil,35-44,Premium,Monthly,14.99,Facebook,Smart TV,Active,
568,2024-01-26,USA,35-44,Basic,Monthly,9.99,Facebook,Tablet,Active,
569,2024-08-06,USA,18-24,Standard,Monthly,12.99,Instagram,Desktop,Active,
570,2024-06-17,Singapore,35-44,Basic,Monthly,9.99,TikTok,Mobile,Active,
571,2024-07-09,France,45-54,Premium,Monthly,14.99,YouTube,Tablet,Active,
572,2024-07-16,France,25-34,Standard,Monthly,12.99,Google Ads,Desktop,Active,
573,2024-12-22,UK,18-24,Standard,Annual,12.99,YouTube,Smart TV,Active,
574,2024-10-18,France,35-44,Standard,Monthly,12.99,Referral,Mobile,Active,
575,2024-12-16,UK,45-54,Premium,Annual,14.99,YouTube,Mobile,Active,
576,2024-07-29,Germany,18-24,Basic,Monthly,9.99,TikTok,Desktop,Active,
577,2024-12-08,Singapore,18-24,Premium,Monthly,14.99,YouTube,Desktop,Active,
578,2024-09-03,France,25-34,Basic,Monthly,9.99,Referral,Mobile,Active,
579,2024-01-06,Brazil,45-54,Standard,Monthly,12.99,Instagram,Mobile,Active,
580,2024-09-08,Australia,18-24,Basic,Monthly,9.99,Referral,Desktop,Active,
581,2024-10-08,Canada,18-24,Standard,Monthly,12.99,YouTube,Smart TV,Active,
582,2024-10-20,Brazil,35-44,Basic,Annual,9.99,Google Ads,Smart TV,Active,
583,2024-11-30,USA,55+,Basic,Monthly,9.99,Referral,Mobile,Active,
584,2024-02-16,Australia,55+,Standard,Annual,12.99,Referral,Desktop,Active,
585,2024-12-01,Germany,18-24,Standard,Annual,12.99,Instagram,Smart TV,Active,
586,2024-06-18,Brazil,35-44,Standard,Monthly,12.99,TikTok,Smart TV,Active,
587,2024-02-28,Germany,35-44,Basic,Monthly,9.99,TikTok,Tablet,Churned,2024-03-29 00:00:00
588,2024-10-07,USA,25-34,Standard,Annual,12.99,YouTube,Desktop,Active,
589,2024-07-28,Canada,18-24,Basic,Monthly,9.99,YouTube,Desktop,Active,
590,2024-08-22,Germany,18-24,Premium,Monthly,14.99,YouTube,Mobile,Active,
591,2024-11-20,Brazil,45-54,Premium,Monthly,14.99,TikTok,Desktop,Active,
592,2024-09-12,UAE,45-54,Basic,Annual,9.99,Referral,Smart TV,Active,
593,2024-09-17,Singapore,25-34,Standard,Annual,12.99,TikTok,Desktop,Active,
594,2024-02-23,Germany,55+,Basic,Monthly,9.99,YouTube,Smart TV,Active,
595,2024-11-07,Australia,45-54,Premium,Annual,14.99,Facebook,Tablet,Active,
596,2024-08-19,Singapore,55+,Premium,Monthly,14.99,Facebook,Tablet,Active,
597,2024-12-30,Canada,25-34,Standard,Monthly,12.99,Instagram,Tablet,Active,
598,2024-12-17,UK,55+,Basic,Monthly,9.99,Referral,Tablet,Active,
599,2024-12-29,Brazil,55+,Basic,Monthly,9.99,Referral,Smart TV,Active,
600,2024-12-11,Australia,45-54,Standard,Annual,12.99,Google Ads,Mobile,Active,
601,2024-01-13,USA,25-34,Basic,Monthly,9.99,Facebook,Desktop,Active,
602,2024-05-26,USA,35-44,Standard,Monthly,12.99,Instagram,Mobile,Active,
603,2024-07-02,UAE,25-34,Premium,Monthly,14.99,TikTok,Smart TV,Active,
604,2024-05-01,Australia,18-24,Standard,Annual,12.99,YouTube,Smart TV,Active,
605,2024-08-01,Germany,55+,Premium,Annual,14.99,Google Ads,Mobile,Active,
606,2024-05-08,Brazil,25-34,Basic,Annual,9.99,TikTok,Tablet,Active,
